id	idpaper	fam	sp	spcode	marker	nloci	lifeform	dispersal	dispcode 	anacron	pollinator	pollicode	distgeo	habitat	npop	nind	meanIndiPop	diverhaplot	divernucleot	FST	AllelesLocus	Porcpoliloci 	AllelicRichness	Ho	He	FIS 	shannon_Hpop	Shanno_Hsp	mantel	coalesc_param	fp	fm	phi_FT	tm	ts	tm-ts	rp	rs	nb	Sp	Fij	distpollen	distgeneflow	Nep	Moranspatialfirstclass	bslope	rt
284	301	Bignoniaceae	Jacaranda copaia	JACOPA	ssrcp	19	Tree	wind	wi	n	large bees	lbe	wide	sdtf	11	372.0	33.8	NA	NA	0.840	NA	NA	NA	NA	0.088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
397	14	Bignoniaceae	Jacaranda copaia	JACOPA	ssrnuc	6	Tree	wind	wi	n	large bees	lbe	wide	sdtf	1	463.0	463.0	NA	NA	NA	9.360	NA	NA	0.818	0.820	NA	NA	NA	NA	NA	0.0700	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0110	NA	NA	NA	NA	NA	NA
398	216	Bignoniaceae	Jacaranda copaia	JACOPA	RAPD	1	Tree	wind	wi	n	large bees	lbe	wide	sdtf	1	54.0	54.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	327.0000	0.0040	0.0150	1180.0	94.0	NA	NA	NA	NA
NA	116	Bignoniaceae	Jacaranda copaia	JACOPA	ssrnuc	4	Tree	wind	wi	n	large bees	lbe	wide	sdtf	1	305.0	305.0	NA	NA	NA	11.750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.7	NA	NA	NA	NA
171	174	Bignoniaceae	Jacaranda decurrens	JADECU	RAPD	14	Tree	wind	wi	n	large bees	lbe	wide	savanna	6	167.0	27.8	NA	NA	0.300	1.690	69.200	NA	NA	NA	NA	NA	NA	0.3700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
171	174	Bignoniaceae	Jacaranda decurrens	JADECU	AFLP	14	Tree	wind	wi	n	large bees	lbe	wide	savanna	6	167.0	27.8	NA	NA	0.260	1.460	46.340	NA	NA	NA	NA	NA	NA	-0.1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Bignoniaceae	Tabebuia aurea	TAAURE	nucl	4	Tree	wind	wi	n	large bees	lbe	wide	savanna	21	285.0	13.6	0.08900	0.00100	0.790	NA	NA	NA	NA	NA	NA	NA	NA	0.2300	0.0290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Bignoniaceae	Tabebuia aurea	TAAURE	chlorop	4	Tree	wind	wi	n	large bees	lbe	wide	savanna	21	285.0	13.6	0.22000	0.00900	0.790	NA	NA	NA	NA	NA	NA	NA	NA	0.2300	0.0290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Bignoniaceae	Tabebuia aurea	TAAURE	ssrnuc	11	Tree	wind	wi	n	large bees	lbe	wide	savanna	20	414.0	20.7	NA	NA	0.010	36.200	NA	3.200	0.705	0.893	0.210	NA	NA	0.1900	7.0330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	99	Bignoniaceae	Tabebuia aurea	TAAURE	ssrnuc	10	Tree	wind	wi	n	large bees	lbe	wide	savanna	1	658.0	658.0	NA	NA	NA	36.000	NA	NA	0.765	0.947	0.178	NA	NA	NA	NA	NA	NA	0.1770	NA	NA	NA	NA	NA	NA	0.0061	-0.0059	NA	327.4	NA	NA	NA	NA
110	173	Bignoniaceae	Tabebuia impetiginosa	TAIMPE	nucl	4	Tree	wind	wi	n	large bees	lbe	wide	sdtf	17	280.0	16.5	0.97100	0.03560	0.810	NA	NA	NA	NA	NA	NA	NA	NA	0.0830	0.0121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
110	173	Bignoniaceae	Tabebuia impetiginosa	TAIMPE	chlorop	4	Tree	wind	wi	n	large bees	lbe	wide	sdtf	17	280.0	16.5	0.97500	0.01820	0.890	NA	NA	NA	NA	NA	NA	NA	NA	0.1417	0.0121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Bignoniaceae	Tabebuia impetiginosa	TAIMPE	ssrnuc	6	Tree	wind	wi	n	large bees	lbe	wide	sdtf	1	75.0	75.0	NA	NA	NA	11.800	NA	6.790	0.703	0.857	0.199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80.2100	0.0125	0.0580	NA	1.7	NA	NA	-0.0117	NA
413	42	Bignoniaceae	Tabebuia ochracea 	TAOCHR	ssrnuc	7	Tree	wind	wi	n	large bees	lbe	wide	savanna	4	301.0	75.3	NA	NA	0.030	4.130	NA	NA	0.344	0.439	0.230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14285.7000	0.0001	-0.0500	NA	NA	NA	NA	0.0001	NA
NA	NA	Bignoniaceae	Tabebuia chrysotricha	TACHRY	ssrnuc	6	Tree	wind	wi	n	large bees	lbe	wide	savanna	1	98.0	98.0	NA	NA	NA	15.000	NA	7.550	0.888	0.906	0.021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	84.7500	0.0118	0.0450	NA	2.5	NA	NA	-0.0113	NA
NA	80	Bignoniaceae	Tabebuia roseoalba	TAROSE	ssrnuc	8	Tree	wind	wi	n	large bees	lbe	wide	sdtf	2	646.0	323.0	NA	NA	NA	14.900	NA	NA	0.520	0.852	0.394	NA	NA	NA	NA	0.3190	NA	NA	0.9010	0.5190	0.3830	0.5448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	NA	Bignoniaceae	Tabebuia roseoalba	TAROSE	ssrnuc	6	Tree	wind	wi	n	large bees	lbe	wide	sdtf	1	44.0	44.0	NA	NA	NA	14.800	NA	7.700	0.874	0.910	0.043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	833.3300	0.0012	0.0010	NA	NA	NA	NA	-0.0012	NA
NA	NA	Bignoniaceae	Tabebuia serratifolia	TASER	ssrnuc	6	Tree	wind	wi	n	large bees	lbe	wide	mixed	1	108.0	108.0	NA	NA	NA	17.200	NA	6.770	0.646	0.857	0.245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.6300	0.0128	0.1080	NA	3.0	NA	NA	-0.0115	NA
243	59	Bignoniaceae	Zeyheria montana	ZEMONT	RAPD	9	Shrub	wind	wi	n	large bees	lbe	wide	savanna	8	167.0	20875.0	NA	NA	0.160	NA	60.000	NA	NA	NA	NA	NA	NA	-0.2345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25	321	Boraginaceae	Cordia alliodora	COALLI	nucl	10	Tree	wind	wi	n	small bees	sbe	wide	sdtf	67	240.0	3.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25	321	Boraginaceae	Cordia alliodora	COALLI	chlorop	10	Tree	wind	wi	n	small bees	sbe	wide	sdtf	67	240.0	3.6	0.00000	0.00000	0.000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25	321	Boraginaceae	Cordia alliodora	COALLI	ssrcp	10	Tree	wind	wi	n	small bees	sbe	wide	sdtf	67	240.0	3.6	0.19900	NA	0.620	NA	38.200	1.290	NA	0.148	NA	NA	0.2400	0.4099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
149	191	Boraginaceae	Cordia alliodora	COALLI	isoz	8	Tree	wind	wi	n	moth	moth	wide	mix	11	550.0	50.0	NA	NA	0.120	NA	44.180	1.230	NA	0.143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	192	Boraginaceae	Cordia alliodora	COALLI	isoz	4	Tree	wind	wi	n	small bees	sbe	wide	sdtf	1	951.0	951.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9660	0.9580	NA	NA	NA	NA	NA	NA	280.0	NA	NA	NA	NA	NA
NA	193	Boraginaceae	Cordia alliodora	COALLI	isoz	4	Tree	wind	wi	n	small bees	sbe	wide	sdtf	1	123.0	951.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	280.0	NA	NA	NA	NA	NA
118	189	Bromeliaceae	Alcantarea geniculata	ALGENI	ssrnuc	8	Herb	wind	wi	n	bat	bat	restric	rainforest	4	168.0	42.0	NA	NA	0.110	4.900	NA	5.250	0.357	0.429	0.094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
374	290	Bromeliaceae	Alcantarea geniculata	ALGENI	ssrnuc	8	rupicola	wind	wi	n	bat	bat	restric	rainforest	1	64.0	64.0	NA	NA	NA	NA	NA	NA	NA	0.357	0.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0359	0.0540	NA	NA	NA	NA	NA	NA
375	290	Bromeliaceae	Alcantarea glaziouana	ALGLAZ	ssrnuc	8	rupicola	wind	wi	n	bat	bat	restric	rainforest	5	198.0	39.6	NA	NA	NA	NA	NA	NA	NA	0.416	0.247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3030	0.3400	NA	NA	NA	NA	NA	NA
119	189	Bromeliaceae	Alcantarea imperialis	ALIMPE	ssrnuc	8	Herb	wind	wi	n	bat	bat	restric	rainforest	4	248.0	62.0	NA	NA	0.430	6.500	NA	6.250	0.362	0.615	0.099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
376	290	Bromeliaceae	Alcantarea imperialis	ALIMPE	ssrnuc	8	rupicola	wind	wi	n	bat	bat	restric	rainforest	4	270.0	67.5	NA	NA	NA	NA	NA	NA	NA	0.394	0.061	NA	NA	0.0270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0356	0.1940	NA	NA	NA	NA	NA	NA
377	290	Bromeliaceae	Alcantarea regina	ALREGI	ssrnuc	8	rupicola	wind	wi	n	bat	bat	restric	rainforest	2	88.0	44.0	NA	NA	NA	NA	NA	NA	NA	0.464	-0.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0299	0.1640	NA	NA	NA	NA	NA	NA
132	125	Bromeliaceae	Billbergia zebrina	BIZEBR	AFLP	6	Epiphyte	birds	bi	n	birds	bi	wide	rainforest	1	36.0	36.0	NA	NA	NA	56.170	NA	NA	NA	0.280	NA	0.4800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
330	160	Bromeliaceae	Dyckia ibiramensis	DYIBIR	isoz	7	Epiphyte	birds	bi	n	birds	bi	restric	rainforest	6	271.0	45.2	NA	NA	0.670	2.000	NA	1.250	0.064	0.219	0.642	NA	NA	0.4813	NA	0.5390	NA	NA	0.7430	0.7390	0.0040	0.3700	NA	NA	NA	NA	NA	NA	2.8000	NA	NA	0.4210
286	207	Bromeliaceae	Pitcairnia albiflos	PIALBI	ssrnuc	21	Epiphyte	birds	bi	n	moth	moth	restric	rockyfields	5	116.0	23.2	NA	NA	0.650	NA	NA	3.200	0.383	0.429	0.109	NA	NA	0.1090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
287	207	Bromeliaceae	Pitcairnia albiflos	PIALBI	ssrcp	21	Epiphyte	birds	bi	n	moth	moth	restric	rockyfields	5	116.0	23.2	NA	NA	0.610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
288	207	Bromeliaceae	Pitcairnia corcovadensis	PICORC	ssrnuc	21	Epiphyte	birds	bi	n	birds	bi	restric	rockyfields	1	22.0	22.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
289	207	Bromeliaceae	Pitcairnia corcovadensis	PICORC	ssrcp	21	Epiphyte	birds	bi	n	birds	bi	restric	rockyfields	1	22.0	22.0	NA	NA	0.610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
290	207	Bromeliaceae	Pitcairnia flammea	PIFLAM	ssrnuc	21	Epiphyte	birds	bi	n	birds	bi	restric	rockyfields	2	27.0	13.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
291	207	Bromeliaceae	Pitcairnia flammea	PIFLAM	ssrcp	21	Epiphyte	birds	bi	n	birds	bi	restric	rockyfields	2	27.0	13.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
292	207	Bromeliaceae	Pitcairnia staminea	PISTAM	ssrnuc	21	Epiphyte	birds	bi	n	butterfly	but	restric	rockyfields	5	118.0	23.6	NA	NA	0.650	NA	NA	3.710	0.347	0.452	0.240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
293	207	Bromeliaceae	Pitcairnia staminea	PISTAM	ssrcp	21	Epiphyte	birds	bi	n	butterfly	but	restric	rockyfields	5	118.0	23.6	NA	NA	0.610	NA	NA	NA	NA	NA	NA	NA	NA	0.1090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	303	Burseraceae	Bursera simaruba	BUSIMA	nucl	3	Tree	birds	bi	n	small bees	sbe	wide	sdtf	37	278.0	7.5	NA	0.00397	0.160	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10	303	Burseraceae	Bursera simaruba	BUSIMA	chlorop	3	Tree	birds	bi	n	small bees	sbe	wide	sdtf	37	278.0	7.5	NA	0.00427	0.340	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
253	111	Burseraceae	Bursera simaruba	BUSIMA	AFLP	152	Tree	birds	bi	n	small bees	sbe	wide	sdtf	32	631.0	19.7	NA	NA	0.240	NA	33.000	NA	NA	NA	NA	0.1300	NA	0.0680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
99	323	Burseraceae	Protium alvarezianum	PRALVA	nucl	2	Tree	birds	bi	n	small bees	sbe	wide	rainforest	3	19.0	6.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
216	90	Burseraceae	Protium glabrum	PRGLAB	RAPD	13	Tree	birds	bi	n	small bees	sbe	restric	rainforest	3	51.0	17.0	NA	NA	0.000	NA	NA	NA	NA	NA	NA	NA	NA	-0.0400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
217	293	Burseraceae	Protium spruceanum	PRSPRU	isoz	10	Tree	birds	bi	n	small bees	sbe	wide	rainforest	5	230.0	46.0	NA	NA	0.030	2.000	100.000	NA	0.478	0.441	-0.103	NA	NA	-0.0510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
407	76	Burseraceae	Protium spruceanum	PRSPRU	isoz	8	Tree	birds	bi	n	small bees	sbe	wide	rainforest	4	230.0	NA	NA	NA	0.030	NA	NA	NA	NA	NA	NA	NA	NA	-0.0510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0080	NA	NA	NA	NA	NA	NA	NA
408	141	Burseraceae	Protium spruceanum	PRSPRU	isoz	9	Tree	birds	bi	n	small bees	sbe	wide	rainforest	1	345.0	345.0	NA	NA	NA	NA	NA	NA	0.504	0.438	-0.159	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0084	NA	NA	NA	NA	NA	-0.0084	NA
100	323	Burseraceae	Protium subserratum	PRSUBS	nucl	2	Tree	birds	bi	n	small bees	sbe	wide	rainforest	10	65.0	6.5	NA	NA	0.670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
335	250	Cactaceae	Polaskia chichipe	POCHIC	ssrnuc	5	Cact	birds	bi	n	birds	bi	restric	desert	9	264.0	30.0	NA	NA	0.020	8.400	NA	NA	0.631	0.683	0.003	NA	NA	0.5610	NA	NA	NA	NA	0.9240	NA	0.0620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4000
225	314	Cactaceae	Stenocereus stellatus	STSTEL	ssrnuc	5	Cact	mammals	ma	n	bat	bat	restric	steppe	5	155.0	31.0	NA	NA	NA	NA	NA	3.060	0.532	0.568	0.110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
12	126	Calceolariaceae	Calceolaria polyrhiza	CAPOLY	chlorop	1	Shrub	autochory	au	n	large bees	lbe	restric	steppe	68	590.0	8.7	0.76000	0.04900	0.400	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
173	322	Calophyllaceae	Kielmeyera coriacea	KICORI	ssrnuc	8	Tree	wind	wi	n	large bees	lbe	wide	savanna	2	60.0	30.0	NA	NA	NA	19.750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
174	322	Calophyllaceae	Kielmeyera grandiflora	KIGRAN	ssrnuc	8	Tree	wind	wi	n	large bees	lbe	wide	savanna	2	60.0	30.0	NA	NA	NA	21.750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
48	270	Caricaceae	Jacaratia mexicana	JAMEXI	nucl	3	Tree	mammals	ma	mi	moth	moth	wide	sdtf	25	200.0	8.0	0.61100	0.00140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
48	270	Caricaceae	Jacaratia mexicana	JAMEXI	chlorop	3	Tree	mammals	ma	mi	moth	moth	wide	sdtf	25	200.0	8.0	0.91100	0.00880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
172	246	Caricaceae	Jacaratia mexicana	JAMEXI	RAPD	6	Tree	mammals	ma	mi	moth	moth	restric	sdtf	4	159.0	39.8	NA	NA	0.160	NA	92.600	NA	NA	NA	NA	0.4510	NA	0.8930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	12	Caryocaraceae	Caryocar brasiliense	CRBRAS	chlorop	12	Tree	mammals	ma	md	bat	bat	wide	savanna	10	160.0	16.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
16	12	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrcp	12	Tree	mammals	ma	md	bat	bat	wide	savanna	10	160.0	16.0	NA	NA	0.980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17	330	Caryocaraceae	Caryocar brasiliense	CABRAS	chlorop	3	Tree	mammals	ma	md	bat	bat	wide	savanna	12	147.0	12.3	0.17700	0.00500	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0632	0.0023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
140	226	Caryocaraceae	Caryocar brasiliense	CRBRAS	isoz	10	Tree	mammals	ma	md	bat	bat	wide	savanna	4	240.0	60.0	NA	NA	0.120	2.800	72.010	NA	0.721	0.499	0.106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
141	89	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrnuc	10	Tree	mammals	ma	md	bat	bat	wide	savanna	10	314.0	31.4	NA	NA	0.080	10.600	NA	NA	0.765	0.856	0.110	NA	NA	0.5180	9.9200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
381	70	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrnuc	10	Tree	mammals	ma	md	bat	bat	wide	savanna	1	123.0	123.0	NA	NA	NA	14.000	NA	NA	0.754	0.853	0.114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	100.8900	0.0100	NA	NA	NA	NA	NA	-0.0090	NA
NA	66	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrnuc	NA	Tree	mammals	ma	md	bat	bat	wide	savanna	4	160.0	40.0	NA	NA	NA	7.900	NA	NA	NA	NA	NA	NA	NA	0.0980	NA	NA	NA	NA	1.0000	0.8050	0.1950	0.1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1100
NA	94	Caryocaraceae	Caryocar brasiliense	CRBRAS	ssrnuc	10	Tree	mammals	ma	md	bat	bat	wide	savanna	1	381.0	381.0	NA	NA	NA	16.100	NA	NA	0.764	0.874	0.131	NA	NA	NA	NA	NA	NA	NA	0.8910	0.8190	0.0710	0.1350	NA	NA	0.0116	0.1492	132.0	86.2	NA	NA	NA	NA
261	13	Caryocaraceae	Caryocar microcarpum	CRMICRO	chlorop	2	Tree	mammals	ma	md	bat	bat	wide	rainforest	2	44.0	22.0	0.90500	0.07450	0.790	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
262	13	Caryocaraceae	Caryocar microcarpum	CRMICRO	ssrnuc	2	Tree	mammals	ma	md	bat	bat	wide	rainforest	2	44.0	22.0	NA	NA	0.050	16.600	NA	NA	0.766	0.837	0.119	NA	NA	NA	0.0570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
263	13	Caryocaraceae	Caryocar villosum	CRVILLO	chlorop	2	Tree	mammals	ma	md	bat	bat	wide	rainforest	2	47.0	23.5	0.00000	0.00000	0.000	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
264	13	Caryocaraceae	Caryocar villosum	CRVILLO	ssrnuc	2	Tree	mammals	ma	md	bat	bat	wide	rainforest	2	47.0	23.5	NA	NA	0.000	13.000	NA	NA	0.867	0.871	-0.002	NA	NA	NA	0.1345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	221	Clusiaceae	Calaphyllum longifolium	CALONG	isoz	7	Tree	bat	bat	n	large bees	lbe	wide	rainforest	1	172.0	172.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0300	0.9610	0.0690	NA	NA	NA	NA	NA	210.0	NA	NA	NA	NA	NA
67	4	Clusiaceae	Calophyllum brasiliense	CABRAS	isoz	6	Tree	bat	bat	n	large bees	lbe	wide	rainforest	1	160.0	160.0	NA	NA	NA	1.640	42.860	NA	0.156	0.206	0.240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
402	216	Clusiaceae	Moronobea coccinea	MOCOCC	RAPD	1	Tree	mammals	ma	n	birds	bi	wide	rainforest	1	68.0	68.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.0000	0.0530	0.1140	195.0	134.0	NA	NA	NA	NA
232	262	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	3	Tree	mammals	ma	n	birds	bi	wide	rainforest	6	914.0	152.3	NA	NA	0.110	18.300	NA	6.420	0.716	0.830	0.131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
305	105	Clusiaceae	Symphonia globulifera	SYGLOB	nucl	7	Tree	mammals	ma	n	birds	bi	wide	rainforest	20	195.0	39.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
306	105	Clusiaceae	Symphonia globulifera	SYGLOB	chlorop	7	Tree	mammals	ma	n	birds	bi	wide	rainforest	20	195.0	39.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
307	105	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	7	Tree	mammals	ma	n	birds	bi	wide	rainforest	20	195.0	39.0	NA	NA	0.140	15.930	NA	8.240	NA	0.887	0.087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
308	309	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	5	Tree	mammals	ma	n	birds	bi	wide	rainforest	8	231.0	28.6	NA	NA	0.120	9.025	NA	4.697	0.718	0.756	0.064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
412	216	Clusiaceae	Symphonia globulifera	SYGLOB	ssrnuc	2	Tree	mammals	ma	n	birds	bi	wide	rainforest	1	106.0	106.0	NA	NA	NA	NA	NA	NA	NA	NA	0.170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0250	0.0250	141.0	NA	NA	NA	NA	NA
412	216	Clusiaceae	Symphonia globulifera	SYGLOB	RAPD	2	Tree	mammals	ma	n	birds	bi	wide	rainforest	1	106.0	106.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	40.0000	0.0570	0.0570	NA	113.0	NA	NA	NA	NA
